Detail ID,Title,Article,Standard Number,Wr Wrk Inst,RH Acct Number,Publisher,Pub Date,Number of Copies,Reported Value,Market,Market Period From,Market Period To,Author
10003875,Clinical journal of oncology nursing (1997- ),Hematopoietic Support with Moderately Myelosuppressive Chemotherapy Regimens,12345XX-25283,123456789,1000014712,,8/11/2023,,23.25,Univ,2015,2015,
10003876,Clinical journal of oncology nursing (1997- ),Acute Myeloid Leukemia: A Classification and Treatment Update,12345XX-25292,123456789,1000021281,,8/12/2023,,23.25,Univ,2015,2015,
10003877,Clinical journal of oncology nursing (1997- ),Hematopoietic Support with Moderately Myelosuppressive Chemotherapy Regimens,12345XX-25294,123456789,1000017328,,8/13/2023,,23.25,Univ,2015,2015,
10003878,Clinical journal of oncology nursing (1997- ),Chemotherapy in the Elderly: Supportive Measures for Chemotherapy-Induced Myelotoxicity,12345XX-25296,123456789,1000019907,,8/14/2023,,23.25,Univ,2015,2015,
10003879,Clinical journal of oncology nursing (1997- ),Atypical Fatigue,12345XX-25312,123456789,1000022773,,8/15/2023,,23.25,Univ,2015,2015,
10003880,Clinical journal of oncology nursing (1997- ),Clinical Journal of Oncology Nursing,12345XX-25328,123456789,1000001390,,8/16/2023,,23.25,Univ,2015,2015,
10003881,Clinical journal of oncology nursing (1997- ),Clinical Journal of Oncology Nursing,12345XX-25332,123456789,1000004168,,8/17/2023,,23.25,Univ,2015,2015,
10003882,Clinical journal of oncology nursing (1997- ),Clinical Journal of Oncology Nursing,12345XX-25336,123456789,1000022570,,8/18/2023,,23.25,Univ,2015,2015,
10003883,Clinical journal of oncology nursing (1997- ),Hematopoietic Support with Moderately Myelosuppressive Chemotherapy Regimens,12345XX-25339,123456789,1000022579,,8/19/2023,,23.25,Univ,2015,2015,
10003884,Clinical journal of oncology nursing (1997- ),Acute Myeloid Leukemia: A Classification and Treatment Update,12345XX-25341,123456789,1000019353,,8/20/2023,,23.25,Univ,2015,2015,
10003885,Clinical journal of oncology nursing (1997- ),Chemotherapy in the Elderly: Supportive Measures for Chemotherapy-Induced Myelotoxicity,12345XX-25344,123456789,1000014479,,8/21/2023,,23.25,Univ,2015,2015,
10003886,Clinical journal of oncology nursing (1997- ),Acute Myeloid Leukemia: A Classification and Treatment Update,12345XX-25348,123456789,1000021627,,8/22/2023,,23.25,Univ,2015,2015,
10003887,Clinical journal of oncology nursing (1997- ),Chemotherapy in the Elderly: Supportive Measures for Chemotherapy-Induced Myelotoxicity,12345XX-25353,123456789,1000031199,,8/23/2023,,23.25,Univ,2015,2015,
10003888,Clinical journal of oncology nursing (1997- ),Hematopoietic Support with Moderately Myelosuppressive Chemotherapy Regimens,12345XX-25354,123456789,1000004874,,8/24/2023,,23.25,Univ,2015,2015,
10003889,Clinical journal of oncology nursing (1997- ),Acute Myeloid Leukemia: A Classification and Treatment Update,12345XX-25363,123456789,1000008083,,8/25/2023,,23.25,Univ,2015,2015,
10003890,Clinical journal of oncology nursing (1997- ),Hematopoietic Support with Moderately Myelosuppressive Chemotherapy Regimens,12345XX-25365,123456789,1000019274,,8/26/2023,,23.25,Univ,2015,2015,
10003891,Clinical journal of oncology nursing (1997- ),Chemotherapy in the Elderly: Supportive Measures for Chemotherapy-Induced Myelotoxicity,12345XX-25367,123456789,1000033026,,8/27/2023,,23.25,Univ,2015,2015,
10003892,Clinical journal of oncology nursing (1997- ),Atypical Fatigue,12345XX-25383,123456789,1000024761,,8/28/2023,,23.25,Univ,2015,2015,
10003893,Consumer reports (1942- ),Reliability Forecast for New Cars,12345XX-29561,123456789,1000009867,,8/29/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003894,Consumer reports (1942- ),Reliability Forecast for New Cars,12345XX-29564,123456789,1000015716,,8/30/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003895,Conversation strategies : pair and group activities for developing communicative competence,,12345XX-30509,123456789,1000018161,,8/31/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003896,Conversation strategies : pair and group activities for developing communicative competence,,12345XX-30512,123456789,1000001279,,9/1/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003897,Conversation strategies : pair and group activities for developing communicative competence,,12345XX-30514,123456789,1000027271,,9/2/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003898,Conversation strategies : pair and group activities for developing communicative competence,,12345XX-30517,123456789,1000005725,,9/3/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003899,Corrections1088.89 an issues approach,Pathology of Imprisonment,12345XX-30746,123456789,1000007130,,9/4/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003900,Corrections1088.89 an issues approach,Pathology of Imprisonment,12345XX-30750,123456789,1000032544,,9/5/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003901,Creative nursing,Mentoring at the Edge of Chaos,12345XX-31228,123456789,1000000944,,9/6/2023,,23.25,Univ,2015,2015,
10003902,Creative nursing,Mentoring at the Edge of Chaos,12345XX-31241,123456789,1000024958,,9/7/2023,,23.25,Univ,2015,2015,
10003903,Creative nursing,Mentoring at the Edge of Chaos,12345XX-31248,123456789,1000031391,,9/8/2023,,23.25,Univ,2015,2015,
10003904,Creative nursing,Mentoring at the Edge of Chaos,12345XX-31256,123456789,1000019125,,9/9/2023,,23.25,Univ,2015,2015,
10003905,Creative nursing,Mentoring at the Edge of Chaos,12345XX-31267,123456789,1000010423,,9/10/2023,,23.25,Univ,2015,2015,
10003906,Creative nursing,Mentoring at the Edge of Chaos,12345XX-31280,123456789,1000017764,,9/11/2023,,23.25,Univ,2015,2015,
10003907,Creative nursing,Mentoring at the Edge of Chaos,12345XX-31287,123456789,1000008636,,9/12/2023,,23.25,Univ,2015,2015,
10003908,Creative nursing,Mentoring at the Edge of Chaos,12345XX-31295,123456789,1000026843,,9/13/2023,,23.25,Univ,2015,2015,
10003909,Critical care nursing quarterly (1987- ),The immune system: Basic concepts for understanding transplantation,12345XX-33161,123456789,1000019612,,9/14/2023,,23.25,Univ,2015,2015,
10003910,Critical care nursing quarterly (1987- ),The immune system: Basic concepts for understanding transplantation,12345XX-33215,123456789,1000006966,,9/15/2023,,23.25,Univ,2015,2015,
10003911,Critical care nursing quarterly (1987- ),The immune system: Basic concepts for understanding transplantation,12345XX-33216,123456789,1000006425,,9/16/2023,,23.25,Univ,2015,2015,
10003912,Critical care nursing quarterly (1987- ),The immune system: Basic concepts for understanding transplantation,12345XX-33247,123456789,1000013359,,9/17/2023,,23.25,Univ,2015,2015,
10003913,Critical care nursing quarterly (1987- ),The immune system: Basic concepts for understanding transplantation,12345XX-33287,123456789,1000013360,,9/18/2023,,23.25,Univ,2015,2015,
10003914,Critical care nursing quarterly (1987- ),The immune system: Basic concepts for understanding transplantation,12345XX-33341,123456789,1000003108,,9/19/2023,,23.25,Univ,2015,2015,
10003915,Critical care nursing quarterly (1987- ),The immune system: Basic concepts for understanding transplantation,12345XX-33342,123456789,1000007127,,9/20/2023,,23.25,Univ,2015,2015,
10003916,Critical care nursing quarterly (1987- ),The immune system: Basic concepts for understanding transplantation,12345XX-33373,123456789,1000007141,,9/21/2023,,23.25,Univ,2015,2015,
10003917,Cultures in contrast,Cultures in Contrast1088.89 May 1998,12345XX-35206,123456789,1000015204,,9/22/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003918,Cultures in contrast,Cultures in Contrast1088.89 May 1998,12345XX-35207,123456789,1000007212,,9/23/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003919,Cultures in contrast,Group Learning: Unethical Behavior,12345XX-35209,123456789,1000005025,,9/24/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003920,Cultures in contrast,Cultures in Contrast1088.89 May 1998,12345XX-35214,123456789,1000013451,,9/25/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003921,Cultures in contrast,Cultures in Contrast1088.89 May 1998,12345XX-35215,123456789,1000013452,,9/26/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003922,Cultures in contrast,Group Learning: Unethical Behavior,12345XX-35217,123456789,1000000624,,9/27/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003923,Current reviews for post anesthesia care nurses,Current reviews for post anesthesia care nurses 15(22),12345XX-35617,123456789,1000007070,,9/28/2023,,23.25,Univ,2015,2015,
10003924,Current reviews for post anesthesia care nurses,Current reviews for post anesthesia care nurses 15(22),12345XX-35626,123456789,1000001313,,9/29/2023,,23.25,Univ,2015,2015,
10003925,D?ecouverte du po?eme : introduction ?a l'explication de textes,Colloque Sentimental1088.89 Paul Verlaine,12345XX-35821,123456789,1000016029,,9/30/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003926,D?ecouverte du po?eme : introduction ?a l'explication de textes,Colloque Sentimental1088.89 Paul Verlaine,12345XX-35823,123456789,1000003525,,10/1/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003927,Developmental biology : a guide for experimental study,,12345XX-37751,123456789,1000017448,,10/2/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003928,Developmental biology : a guide for experimental study,,12345XX-37755,123456789,1000017470,,10/3/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003929,Developmental psychology,AFFECTIVE QUALITY OF THE MOTHER-CHILD RELATIONSHIP: LONGITUDINAL CONSEQUENCES,12345XX-37778,123456789,1000005780,,10/4/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003930,Developmental psychology,AFFECTIVE QUALITY OF THE MOTHER-CHILD RELATIONSHIP: LONGITUDINAL CONSEQUENCES,12345XX-37795,123456789,1000001278,,10/5/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003931,Developmental strategies for helpers : individual1088.89 family1088.89 and network interventions,Developmental strategies for helpers: Individual1088.89 family and network intervention,12345XX-37822,123456789,1000014837,,10/6/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003932,Developmental strategies for helpers : individual1088.89 family1088.89 and network interventions,Developmental strategies for helpers: Individual1088.89 family and network intervention,12345XX-37823,123456789,1000008011,,10/7/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003933,Diagnostic and statistical manual of mental disorders : DSM-IV-TR,DSM-IV Criteria: Pathological Gambling,12345XX-38189,123456789,1000001277,,10/8/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003934,Diagnostic and statistical manual of mental disorders : DSM-IV-TR,DSM-IV Criteria: Pathological Gambling,12345XX-38210,123456789,1000022962,,10/9/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003935,Dictionary of feminist theologies,Dictionary of Feminist Theologies,12345XX-38388,123456789,1000025190,,10/10/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003936,Dictionary of feminist theologies,Dictionary of Feminist Theologies,12345XX-38389,123456789,1000016523,,10/11/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003937,Dictionary of feminist theologies,Dictionary of Feminist Theologies,12345XX-38398,123456789,1000018973,,10/12/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003938,Dictionary of feminist theologies,Dictionary of Feminist Theologies,12345XX-38399,123456789,1000009886,,10/13/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003939,Doing cultural anthropology : projects for ethnographic data collection,,12345XX-40214,123456789,1000026386,,10/14/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003940,Doing cultural anthropology : projects for ethnographic data collection,,12345XX-40226,123456789,1000001117,,10/15/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003941,Doing school : how we are creating a generation of stressed out1088.89 materialistic1088.89 and miseducated students,CHPT. 1/ WELCOME TO FAIRCREST HIGH,12345XX-40367,123456789,1000006361,,10/16/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003942,Doing school : how we are creating a generation of stressed out1088.89 materialistic1088.89 and miseducated students,CHPT. 1/ WELCOME TO FAIRCREST HIGH,12345XX-40369,123456789,1000000583,,10/17/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003943,Dying the good death : the pilgrimage to die in India's Holy City,Dying in a Spiritual System,12345XX-40997,123456789,1000007603,,10/18/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003944,Dying the good death : the pilgrimage to die in India's Holy City,Dying in a Spiritual System,12345XX-41011,123456789,1000005165,,10/19/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003945,Educational leadership (1943- ),Orchestrating Multiple Intelligences,12345XX-42517,123456789,1000023917,,10/20/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003946,Educational leadership (1943- ),Orchestrating Multiple Intelligences,12345XX-42875,123456789,1000001778,,10/21/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003947,Emergent curriculum,Emergent Curriculum,12345XX-43943,123456789,1000011537,,10/22/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003948,Emergent curriculum,Emergent Curriculum,12345XX-43959,123456789,1000009437,,10/23/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003949,Encyclopedia of women and religion in North America,Encyclopedia of Women and Religion in North America: Volume 21088.89  Rosemary Skinner Keller and Rosemary Radford Ruether1088.89 editors,12345XX-44478,123456789,1000019206,,10/24/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003950,Encyclopedia of women and religion in North America,Encyclopedia of Women and Religion in North America: Volume 21088.89  Rosemary Skinner Keller and Rosemary Radford Ruether1088.89 editors,12345XX-44479,123456789,1000004110,,10/25/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003951,Endocrine today (2002- ),The Medical Gaze and Children with DSD,12345XX-44526,123456789,1000031661,,10/26/2023,,23.25,Univ,2015,2015,
10003952,Endocrine today (2002- ),The Medical Gaze and Children with DSD,12345XX-44527,123456789,1000007774,,10/27/2023,,23.25,Univ,2015,2015,
10003953,Ethics : subjectivity and truth,Friendship as a Way of Life,12345XX-46670,123456789,1000016645,,10/28/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003954,Ethics : subjectivity and truth,Friendship as a Way of Life,12345XX-46687,123456789,1000001273,,10/29/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003955,Evangelical dictionary of theology,Kenosis1088.89 Kenotic Theology,12345XX-47624,123456789,1000001272,,10/30/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003956,Evangelical dictionary of theology,Evangelical Dictionary of Theology,12345XX-47626,123456789,1000000484,,10/31/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003957,Evangelical dictionary of theology,Kenosis1088.89 Kenotic Theology,12345XX-47631,123456789,1000003902,,11/1/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003958,Evangelical dictionary of theology,Evangelical Dictionary of Theology,12345XX-47633,123456789,1000000699,,11/2/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003959,Evangelical missions quarterly (1964- ),Evangelical Missions V31 July 1996,12345XX-47645,123456789,1000023985,,11/3/2023,,23.25,Univ,2015,2015,
10003960,Evangelical missions quarterly (1964- ),Evangelical Missions V31 July 1996,12345XX-47659,123456789,1000022085,,11/4/2023,,23.25,Univ,2015,2015,
10003961,Exceptional children (1951- ),Summary Speech,12345XX-48117,123456789,1000011816,,11/5/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003962,Exceptional children (1951- ),The Normal Speech Organ,12345XX-48119,123456789,1000000483,,11/6/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003963,Exceptional children (1951- ),The Human Eye,12345XX-48120,123456789,1000008377,,11/7/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003964,Exceptional children (1951- ),Parts of the Human Ear,12345XX-48121,123456789,1000000581,,11/8/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003965,Exceptional children (1951- ),Summary Speech,12345XX-48145,123456789,1000000582,,11/9/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003966,Exceptional children (1951- ),The Normal Speech Organ,12345XX-48147,123456789,1000025438,,11/10/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003967,Exceptional children (1951- ),The Human Eye,12345XX-48148,123456789,1000019099,,11/11/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003968,Exceptional children (1951- ),Parts of the Human Ear,12345XX-48149,123456789,1000011840,,11/12/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003969,Executive excellence (1984- ),Power of Partnering,12345XX-48202,123456789,1000006147,,11/13/2023,,23.25,Univ,2015,2015,
10003970,Executive excellence (1984- ),Power of Partnering,12345XX-48203,123456789,1000001441,,11/14/2023,,23.25,Univ,2015,2015,
10003971,Facing forgiveness : a Catholic's guide to letting go of anger and welcoming reconciliation,Forgiveness1088.89 a gift to oneself,12345XX-48944,123456789,1000026062,,11/15/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
10003972,Facing forgiveness : a Catholic's guide to letting go of anger and welcoming reconciliation,Forgiveness1088.89 a gift to oneself,12345XX-48949,123456789,1000015695,,11/16/2023,,23.25,Univ,2015,2015,Aarseth1088.89 Espen J.
